거래일자,거래시간,지역,태양광발전량(MWh),풍력발전량(MWh)
2023-06-26,24,광주시,0,0.114762
2023-06-26,01,대구시,0,0.114586
2023-06-26,02,대구시,0,0.114256
2023-06-26,03,대구시,0,0.114248
2023-06-26,04,대구시,0,0.114117
2023-06-26,05,대구시,0,0.114057
2023-06-26,06,대구시,0.007089,0.114049
2023-06-26,07,대구시,0.125292,0.113871
2023-06-26,08,대구시,0.59403,0.113645
2023-06-26,09,대구시,2.997227,0.11364
2023-06-26,10,대구시,5.946008,0.113519
2023-06-26,11,대구시,14.718144,0.113313
2023-06-26,12,대구시,11.219182,0.113226
2023-06-26,13,대구시,12.529519,0.113165
2023-06-26,14,대구시,5.161236,0.113132
2023-06-26,15,대구시,7.774068,0.11304
2023-06-26,16,대구시,16.337137,0.112864
2023-06-26,17,대구시,10.789197,0.1128
2023-06-26,18,대구시,8.660027,0.112789
2023-06-26,19,대구시,3.728768,0.112604
2023-06-26,20,대구시,0.60677,0.112408
2023-06-26,21,대구시,0,0.11233
2023-06-26,22,대구시,0,0.112089
2023-06-26,23,대구시,0,0.111633
2023-06-26,24,대구시,0,0.111366
2023-06-26,01,대전시,0,0.11136
2023-06-26,02,대전시,0,0.11136
2023-06-26,03,대전시,0,0.11136
2023-06-26,04,대전시,0,0.111311
2023-06-26,05,대전시,0,0.111292
2023-06-26,06,대전시,0,0.111082
2023-06-26,07,대전시,0.007513,0.110736
2023-06-26,08,대전시,0.29994,0.110643
2023-06-26,09,대전시,1.171871,0.110466
2023-06-26,10,대전시,0.870301,0.110299
2023-06-26,11,대전시,1.348097,0.110282
2023-06-26,12,대전시,1.245181,0.110207
2023-06-26,13,대전시,1.722841,0.110161
2023-06-26,14,대전시,0.851609,0.109981
2023-06-26,15,대전시,1.295476,0.109754
2023-06-26,16,대전시,1.189313,0.109551
2023-06-26,17,대전시,1.104865,0.10944
2023-06-26,18,대전시,0.715722,0.10944
2023-06-26,19,대전시,0.158983,0.109369
2023-06-26,20,대전시,0.015588,0.109338
2023-06-26,21,대전시,0,0.109243
2023-06-26,22,대전시,0,0.109135
2023-06-26,23,대전시,0,0.10857
2023-06-26,24,대전시,0,0.108474
2023-06-26,01,부산시,0,0
2023-06-26,02,부산시,0,0
2023-06-26,03,부산시,0,0
2023-06-26,04,부산시,0,0
2023-06-26,05,부산시,0,0
2023-06-26,06,부산시,0.009831,0
2023-06-26,07,부산시,0.734086,0
2023-06-26,08,부산시,5.603959,0
2023-06-26,09,부산시,7.974533,0
2023-06-26,10,부산시,15.285535,0
2023-06-26,11,부산시,15.447794,0
2023-06-26,12,부산시,18.636545,0
2023-06-26,13,부산시,15.734465,0
2023-06-26,14,부산시,16.268322,0
2023-06-26,15,부산시,16.147754,0
2023-06-26,16,부산시,19.546062,0
2023-06-26,17,부산시,14.171359,0
2023-06-26,18,부산시,6.923818,0
2023-06-26,19,부산시,3.821548,0
2023-06-26,20,부산시,0.402841,0
2023-06-26,21,부산시,0.1348,0
2023-06-26,22,부산시,0,0
2023-06-26,23,부산시,0,0
2023-06-26,24,부산시,0,0
2023-06-26,01,서울시,0,0.108
2023-06-26,02,서울시,0,0.108
2023-06-26,03,서울시,0,0.107811
2023-06-26,04,서울시,0,0.107751
2023-06-26,05,서울시,0,0.10752
2023-06-26,06,서울시,0.000006,0.10752
2023-06-26,07,서울시,0.041621,0.107512
2023-06-26,08,서울시,0.274741,0.107256
2023-06-26,09,서울시,0.982928,0.107027
2023-06-26,10,서울시,0.860148,0.106653
2023-06-26,11,서울시,1.411658,0.106251
2023-06-26,12,서울시,1.73336,0.106233
2023-06-26,13,서울시,1.184001,0.105645
2023-06-26,14,서울시,1.716239,0.1056
2023-06-26,15,서울시,0.999522,0.1056
2023-06-26,16,서울시,1.751337,0.1056
2023-06-26,17,서울시,1.924257,0.105581
2023-06-26,18,서울시,0.870859,0.105493
2023-06-26,19,서울시,0.153202,0.10534
2023-06-26,20,서울시,0.076192,0.105122
2023-06-26,21,서울시,0,0.105087
2023-06-26,22,서울시,0,0.105011
2023-06-26,23,서울시,0,0.104858
2023-06-26,24,서울시,0,0.104858
2023-06-26,01,세종시,0,0.104766
2023-06-26,02,세종시,0,0.104589
2023-06-26,03,세종시,0,0.104495
2023-06-26,04,세종시,0,0.104469
2023-06-26,05,세종시,0,0.103689
2023-06-26,06,세종시,0,0.10361
2023-06-26,07,세종시,0.054567,0.103563
2023-06-26,08,세종시,1.113096,0.103362
2023-06-26,09,세종시,2.449592,0.10287
2023-06-26,10,세종시,3.619369,0.10275
2023-06-26,11,세종시,3.240055,0.102632
2023-06-26,12,세종시,1.812554,0.10232
2023-06-26,13,세종시,4.500441,0.102075
2023-06-26,14,세종시,7.924015,0.101795
2023-06-26,15,세종시,4.954556,0.101769
2023-06-26,16,세종시,2.246447,0.10176
2023-06-26,17,세종시,3.308245,0.10176
2023-06-26,18,세종시,2.199106,0.101507
2023-06-26,19,세종시,0.411822,0.10134
2023-06-26,20,세종시,0.124275,0.101242
2023-06-26,21,세종시,0,0.101242
2023-06-26,22,세종시,0,0.101049
2023-06-26,23,세종시,0,0.10081
2023-06-26,24,세종시,0,0.100795
2023-06-26,01,울산시,0,0
2023-06-26,02,울산시,0,0
2023-06-26,03,울산시,0,0
2023-06-26,04,울산시,0,0
2023-06-26,05,울산시,0,0
2023-06-26,06,울산시,0.004274,0
2023-06-26,07,울산시,0.129777,0
2023-06-26,08,울산시,0.456902,0
2023-06-26,09,울산시,2.375012,0
2023-06-26,10,울산시,3.53566,0
2023-06-26,11,울산시,5.440867,0
2023-06-26,12,울산시,9.26284,0
2023-06-26,13,울산시,10.743524,0
2023-06-26,14,울산시,8.364191,0
2023-06-26,15,울산시,6.007868,0
2023-06-26,16,울산시,7.698947,0
2023-06-26,17,울산시,7.170597,0
2023-06-26,18,울산시,3.298613,0
2023-06-26,19,울산시,1.140557,0
2023-06-26,20,울산시,0.363686,0
2023-06-26,21,울산시,0.04284,0
2023-06-26,22,울산시,0.03708,0
2023-06-26,23,울산시,0.03312,0
2023-06-26,24,울산시,0.03312,0
2023-06-26,01,인천시,0.00008,0
2023-06-26,02,인천시,0,0
2023-06-26,03,인천시,0,155.914594
2023-06-26,04,인천시,0,109.30489
2023-06-26,05,인천시,0,90.956538
2023-06-26,06,인천시,0.001146,53.13696
2023-06-26,07,인천시,0.116963,50.965776
2023-06-26,08,인천시,1.129642,49.758762
2023-06-26,09,인천시,2.113363,48.950908
2023-06-26,10,인천시,1.76232,41.685013
2023-06-26,11,인천시,5.658308,53.562638
2023-06-26,12,인천시,7.131158,71.755548
2023-06-26,13,인천시,4.898214,57.507442
2023-06-26,14,인천시,4.089791,53.190051
2023-06-26,15,인천시,4.204746,71.397179
2023-06-26,16,인천시,5.73874,88.323309
2023-06-26,17,인천시,7.566858,90.945103
2023-06-26,18,인천시,2.495057,92.037435
2023-06-26,19,인천시,0.391531,87.890104
2023-06-26,20,인천시,0.420473,73.555386
2023-06-26,21,인천시,0.05856,55.162994
2023-06-26,22,인천시,0,50.277546
2023-06-26,23,인천시,0,52.03344
2023-06-26,24,인천시,0,49.593982
2023-06-26,01,전라남도,0.00008,4.629188
2023-06-26,02,전라남도,0.00096,3.473589
2023-06-26,03,전라남도,0.41688,3.335139
2023-06-26,04,전라남도,0.18792,3.924401
2023-06-26,05,전라남도,0,5.424499
2023-06-26,06,전라남도,0.259911,5.504757
2023-06-26,07,전라남도,14.59297,6.470789
2023-06-26,08,전라남도,62.981528,6.15192
2023-06-26,09,전라남도,116.087298,5.519068
2023-06-26,10,전라남도,171.774628,5.244341
2023-06-26,11,전라남도,190.173701,5.408775
2023-06-26,12,전라남도,284.970976,5.311667
2023-06-26,13,전라남도,354.906597,5.397584
2023-06-26,14,전라남도,314.053727,4.456098
2023-06-26,15,전라남도,296.294562,4.325082
2023-06-26,16,전라남도,253.546584,4.069516
2023-06-26,17,전라남도,486.200003,4.19801
2023-06-26,18,전라남도,193.556064,4.516066
2023-06-26,19,전라남도,41.70297,4.35045
2023-06-26,20,전라남도,11.790293,4.253558
2023-06-26,21,전라남도,3.29635,4.908196
2023-06-26,22,전라남도,0.20088,4.795148
2023-06-26,23,전라남도,0.0838,4.48028
2023-06-26,24,전라남도,0.07164,4.466438
2023-06-26,01,전라북도,0.65896,17.170801
2023-06-26,02,전라북도,0.066608,13.814267
2023-06-26,03,전라북도,0.41,13.263926
2023-06-26,04,전라북도,0.429624,12.991396
2023-06-26,05,전라북도,0.304204,14.277612
2023-06-26,06,전라북도,0.074578,14.449629
2023-06-26,07,전라북도,12.69146,14.515905
2023-06-26,08,전라북도,47.128921,15.997343
2023-06-26,09,전라북도,50.673527,15.553171
2023-06-26,10,전라북도,52.771437,16.392896
2023-06-26,11,전라북도,92.289963,13.620875
2023-06-26,12,전라북도,112.41825,15.262477
2023-06-26,13,전라북도,85.6503,14.56697
2023-06-26,14,전라북도,93.842412,15.45046
2023-06-26,15,전라북도,144.184152,14.714002
2023-06-26,16,전라북도,152.419369,13.896512
2023-06-26,17,전라북도,134.846683,16.055443
2023-06-26,18,전라북도,63.278545,14.78712
2023-06-26,19,전라북도,31.752197,14.961084
2023-06-26,20,전라북도,14.137519,14.521765
2023-06-26,21,전라북도,7.43114,14.467884
2023-06-26,22,전라북도,1.89664,15.672686
2023-06-26,23,전라북도,0.469232,15.759497
2023-06-26,24,전라북도,0.08978,13.620552
2023-06-26,01,제주도,0.00048,7.245583
2023-06-26,02,제주도,0.000464,6.46233
2023-06-26,03,제주도,0.000568,6.633423
2023-06-26,04,제주도,0.00044,6.455122
2023-06-26,05,제주도,0.000416,7.484907
2023-06-26,06,제주도,0.171838,7.606718
2023-06-26,07,제주도,4.425625,6.52153
2023-06-26,08,제주도,14.042839,6.712586
2023-06-26,09,제주도,27.962288,6.773785
2023-06-26,10,제주도,48.515244,7.077655
2023-06-26,11,제주도,58.397533,7.313705
2023-06-26,12,제주도,53.284998,7.307742
2023-06-26,13,제주도,62.641299,7.344044
2023-06-26,14,제주도,64.971835,5.583723
2023-06-26,15,제주도,59.810705,5.450291
2023-06-26,16,제주도,45.112457,6.076507
2023-06-26,17,제주도,32.541435,6.454719
2023-06-26,18,제주도,20.876182,5.817385
2023-06-26,19,제주도,8.323346,5.353295
2023-06-26,20,제주도,4.104064,4.841536
2023-06-26,21,제주도,1.188815,5.375677
2023-06-26,22,제주도,0.679784,5.58946
2023-06-26,23,제주도,0.058168,6.462252
2023-06-26,24,제주도,0.000416,8.681446
2023-06-26,01,충청남도,0.95568,0
2023-06-26,02,충청남도,0.32126,0
2023-06-26,03,충청남도,0.012294,0
2023-06-26,04,충청남도,0,0
2023-06-26,05,충청남도,0,0
2023-06-26,06,충청남도,0.044271,0
2023-06-26,07,충청남도,5.611789,0
2023-06-26,08,충청남도,29.914308,0
2023-06-26,09,충청남도,65.556982,0
2023-06-26,10,충청남도,92.339428,0
2023-06-26,11,충청남도,109.871726,0
2023-06-26,12,충청남도,92.579541,0
2023-06-26,13,충청남도,111.938254,0
2023-06-26,14,충청남도,142.213071,0
2023-06-26,15,충청남도,150.120131,0
2023-06-26,16,충청남도,130.945722,0
2023-06-26,17,충청남도,168.493738,0
2023-06-26,18,충청남도,115.83843,0
2023-06-26,19,충청남도,31.710325,0
2023-06-26,20,충청남도,10.948806,0
2023-06-26,21,충청남도,3.926072,0
2023-06-26,22,충청남도,1.31512,0
2023-06-26,23,충청남도,0.11616,0
2023-06-26,24,충청남도,0.0356,0
2023-06-26,01,충청북도,0.15688,0.100791
2023-06-26,02,충청북도,0,0.100614
2023-06-26,03,충청북도,0,0.100525
2023-06-26,04,충청북도,0.2476,0.100361
2023-06-26,05,충청북도,0.2636,0.100075
2023-06-26,06,충청북도,0.27236,0.099976
2023-06-26,07,충청북도,0.629498,0.09984
2023-06-26,08,충청북도,5.481591,0.099546
2023-06-26,09,충청북도,17.692003,0.099434
2023-06-26,10,충청북도,25.153531,0.099314
2023-06-26,11,충청북도,37.534042,0.098914
2023-06-26,12,충청북도,35.736242,0.098908
2023-06-26,13,충청북도,26.690399,0.098763
2023-06-26,14,충청북도,48.344843,0.098754
2023-06-26,15,충청북도,49.396631,0.09828
2023-06-26,16,충청북도,31.674463,0.098248
2023-06-26,17,충청북도,49.501644,0.09795
2023-06-26,18,충청북도,29.704459,0.097784
2023-06-26,19,충청북도,9.853174,0.097623
2023-06-26,20,충청북도,3.143562,0.097541
2023-06-26,21,충청북도,2.014679,0.096903
2023-06-26,22,충청북도,0.07924,0.09675
2023-06-26,23,충청북도,0,0.096459
2023-06-26,24,충청북도,0,0.096288
2023-06-27,01,강원도,0,3.474733
2023-06-27,02,강원도,0,3.580632
2023-06-27,03,강원도,0,3.767242
2023-06-27,04,강원도,0,3.23059
2023-06-27,05,강원도,0,2.97139
2023-06-27,06,강원도,0.948535,2.955454
2023-06-27,07,강원도,15.26406,3.025317
2023-06-27,08,강원도,59.787401,3.184753
2023-06-27,09,강원도,138.015207,2.973507
2023-06-27,10,강원도,215.794055,2.976423
2023-06-27,11,강원도,229.869179,2.97768
2023-06-27,12,강원도,267.944257,2.981532
2023-06-27,13,강원도,284.350726,3.206507
2023-06-27,14,강원도,286.275983,3.392141
2023-06-27,15,강원도,284.197111,3.22284
2023-06-27,16,강원도,259.519779,3.162325
2023-06-27,17,강원도,210.769187,3.103724
2023-06-27,18,강원도,153.858906,3.193039
2023-06-27,19,강원도,102.34631,3.221289
2023-06-27,20,강원도,82.316912,3.997297
2023-06-27,21,강원도,64.384353,4.386304
2023-06-27,22,강원도,33.819315,5.680074
2023-06-27,23,강원도,10.514989,5.922413
2023-06-27,24,강원도,2.105845,5.06684
2023-06-27,01,경기도,0.0044,0
2023-06-27,02,경기도,0,0
2023-06-27,03,경기도,0,0
2023-06-27,04,경기도,0,0
2023-06-27,05,경기도,0,0
2023-06-27,06,경기도,0.450247,0
2023-06-27,07,경기도,9.233929,0
2023-06-27,08,경기도,34.631233,0
2023-06-27,09,경기도,74.843909,0
2023-06-27,10,경기도,113.281756,0
2023-06-27,11,경기도,141.900215,0
2023-06-27,12,경기도,158.551481,0
2023-06-27,13,경기도,160.446677,0
2023-06-27,14,경기도,156.638387,0
2023-06-27,15,경기도,140.587471,0
2023-06-27,16,경기도,124.869078,0
2023-06-27,17,경기도,106.381018,0
2023-06-27,18,경기도,75.013844,0
2023-06-27,19,경기도,40.572095,0
2023-06-27,20,경기도,23.019431,0
2023-06-27,21,경기도,18.597576,0
2023-06-27,22,경기도,12.429618,0
2023-06-27,23,경기도,5.906198,0
2023-06-27,24,경기도,1.279149,0
2023-06-27,01,경상남도,0,21.436383
2023-06-27,02,경상남도,0,22.52724
2023-06-27,03,경상남도,0.1884,25.067178
2023-06-27,04,경상남도,0,24.233899
2023-06-27,05,경상남도,0,23.981836
2023-06-27,06,경상남도,0.514436,23.262029
2023-06-27,07,경상남도,15.550368,23.426158
2023-06-27,08,경상남도,54.724035,22.842858
2023-06-27,09,경상남도,112.330865,25.320183
2023-06-27,10,경상남도,166.812324,25.358861
2023-06-27,11,경상남도,205.091562,35.8351
2023-06-27,12,경상남도,231.52012,53.593564
2023-06-27,13,경상남도,259.629089,64.533626
2023-06-27,14,경상남도,231.536044,63.248886
2023-06-27,15,경상남도,184.12002,55.591437
2023-06-27,16,경상남도,139.296416,53.306325
2023-06-27,17,경상남도,116.911785,53.674096
2023-06-27,18,경상남도,76.35186,41.841389
2023-06-27,19,경상남도,46.794409,27.587867
2023-06-27,20,경상남도,26.299197,31.2045
2023-06-27,21,경상남도,18.606692,29.446252
2023-06-27,22,경상남도,12.915363,43.044899
2023-06-27,23,경상남도,4.955463,145.499127
2023-06-27,24,경상남도,1.4036,194.212266
2023-06-27,01,경상북도,0.00004,5.860618
2023-06-27,02,경상북도,0,5.888661
2023-06-27,03,경상북도,0.00004,5.437465
2023-06-27,04,경상북도,0,4.543738
2023-06-27,05,경상북도,0.0032,5.649567
2023-06-27,06,경상북도,0.848719,3.445724
2023-06-27,07,경상북도,27.110884,3.024
2023-06-27,08,경상북도,110.139954,2.984671
2023-06-27,09,경상북도,222.031929,2.970568
2023-06-27,10,경상북도,320.076161,3.000527
2023-06-27,11,경상북도,372.810714,3.122613
2023-06-27,12,경상북도,409.657186,3.0927
2023-06-27,13,경상북도,434.854429,3.077124
2023-06-27,14,경상북도,423.993501,3.198597
2023-06-27,15,경상북도,389.11768,3.108537
2023-06-27,16,경상북도,312.156716,3.200461
2023-06-27,17,경상북도,243.995928,4.983929
2023-06-27,18,경상북도,168.279805,5.592107
2023-06-27,19,경상북도,105.300135,6.462901
2023-06-27,20,경상북도,72.929996,5.581497
2023-06-27,21,경상북도,64.655324,7.550912
2023-06-27,22,경상북도,46.120192,16.857375
2023-06-27,23,경상북도,22.322871,14.595659
2023-06-27,24,경상북도,6.779044,7.907308
2023-06-27,01,광주시,0,0.096252
2023-06-27,02,광주시,0,0.09618
2023-06-27,03,광주시,0,0.096005
2023-06-27,04,광주시,0,0.096
2023-06-27,05,광주시,0,0.096
2023-06-27,06,광주시,0.011144,0.095956
2023-06-27,07,광주시,0.549897,0.095818
2023-06-27,08,광주시,3.905805,0.095457
2023-06-27,09,광주시,11.053303,0.095378
2023-06-27,10,광주시,13.757297,0.094734
2023-06-27,11,광주시,21.198665,0.094716
2023-06-27,12,광주시,27.724961,0.094716
2023-06-27,13,광주시,22.041878,0.093995
2023-06-27,14,광주시,28.793888,0.093856
2023-06-27,15,광주시,24.868482,0.093824
2023-06-27,16,광주시,29.740205,0.093335
2023-06-27,17,광주시,24.05179,0.093281
2023-06-27,18,광주시,13.938018,0.093218
2023-06-27,19,광주시,7.744358,0.093195
2023-06-27,20,광주시,2.46874,0.092926
2023-06-27,21,광주시,1.22132,0.09292
2023-06-27,22,광주시,0.72296,0.092713
2023-06-27,23,광주시,0.18124,0.092401
2023-06-27,24,광주시,0,0.092401
2023-06-27,01,대구시,0,0.092208
2023-06-27,02,대구시,0,0.092203
2023-06-27,03,대구시,0,0.092203
2023-06-27,04,대구시,0,0.091868
2023-06-27,05,대구시,0,0.091301
2023-06-27,06,대구시,0.076594,0.091251
2023-06-27,07,대구시,3.441231,0.091174
2023-06-27,08,대구시,10.867485,0.090987
2023-06-27,09,대구시,18.537541,0.090791
2023-06-27,10,대구시,22.457135,0.090395
2023-06-27,11,대구시,30.70561,0.090332
2023-06-27,12,대구시,36.873242,0.09033
2023-06-27,13,대구시,39.194391,0.09024
2023-06-27,14,대구시,38.818574,0.090007
2023-06-27,15,대구시,29.213305,0.089949
2023-06-27,16,대구시,21.85455,0.089918
2023-06-27,17,대구시,16.689552,0.089643
2023-06-27,18,대구시,16.607587,0.089588
2023-06-27,19,대구시,9.716449,0.089551
2023-06-27,20,대구시,4.554715,0.089431
2023-06-27,21,대구시,1.551872,0.089371
2023-06-27,22,대구시,0.72868,0.08937
2023-06-27,23,대구시,0.0432,0.089105
2023-06-27,24,대구시,0,0.088887
2023-06-27,01,대전시,0,0.088587
2023-06-27,02,대전시,0,0.088404
2023-06-27,03,대전시,0,0.08832
2023-06-27,04,대전시,0,0.08832
2023-06-27,05,대전시,0,0.087898
2023-06-27,06,대전시,0.007779,0.087864
2023-06-27,07,대전시,0.611175,0.087499
2023-06-27,08,대전시,2.338145,0.08715
2023-06-27,09,대전시,4.454344,0.087039
2023-06-27,10,대전시,6.586036,0.086955
2023-06-27,11,대전시,7.343436,0.086779
2023-06-27,12,대전시,8.604028,0.08665
2023-06-27,13,대전시,8.957683,0.086538
2023-06-27,14,대전시,7.752495,0.086436
2023-06-27,15,대전시,8.409972,0.086417
2023-06-27,16,대전시,7.565143,0.0864
2023-06-27,17,대전시,4.751114,0.0864
2023-06-27,18,대전시,1.569843,0.0864
2023-06-27,19,대전시,1.292575,0.0864
2023-06-27,20,대전시,0.114885,0.086062
2023-06-27,21,대전시,0,0.086056
2023-06-27,22,대전시,0,0.086056
2023-06-27,23,대전시,0,0.086016
2023-06-27,24,대전시,0,0.085899
2023-06-27,01,부산시,0,0
2023-06-27,02,부산시,0,0
2023-06-27,03,부산시,0,0
2023-06-27,04,부산시,0,0
2023-06-27,05,부산시,0,0
2023-06-27,06,부산시,0.061708,0
2023-06-27,07,부산시,0.813334,0
2023-06-27,08,부산시,4.953774,0
2023-06-27,09,부산시,19.512773,0
2023-06-27,10,부산시,32.491592,0
2023-06-27,11,부산시,31.252627,0
2023-06-27,12,부산시,25.334603,0
2023-06-27,13,부산시,59.621944,0
2023-06-27,14,부산시,37.300691,0
2023-06-27,15,부산시,22.148312,0
2023-06-27,16,부산시,34.927162,0
2023-06-27,17,부산시,18.896985,0
2023-06-27,18,부산시,7.788809,0
2023-06-27,19,부산시,4.359949,0
2023-06-27,20,부산시,2.036997,0
2023-06-27,21,부산시,1.8558,0
2023-06-27,22,부산시,0.6904,0
2023-06-27,23,부산시,0.07048,0
2023-06-27,24,부산시,0,0
2023-06-27,01,서울시,0,0.085828
2023-06-27,02,서울시,0,0.08568
2023-06-27,03,서울시,0,0.085576
2023-06-27,04,서울시,0,0.08544
2023-06-27,05,서울시,0,0.085411
2023-06-27,06,서울시,0.016357,0.085404
2023-06-27,07,서울시,0.390051,0.085116
2023-06-27,08,서울시,2.025856,0.08496
2023-06-27,09,서울시,5.271621,0.084668
2023-06-27,10,서울시,6.860833,0.084609
2023-06-27,11,서울시,9.857497,0.084568
2023-06-27,12,서울시,11.073818,0.084556
2023-06-27,13,서울시,11.552301,0.084287
2023-06-27,14,서울시,8.557054,0.084287
2023-06-27,15,서울시,7.095895,0.084238
2023-06-27,16,서울시,5.240173,0.084202
2023-06-27,17,서울시,6.068059,0.084127
2023-06-27,18,서울시,3.664146,0.083784
2023-06-27,19,서울시,1.623373,0.083722
2023-06-27,20,서울시,0.443016,0.083705
2023-06-27,21,서울시,0.16556,0.083643
2023-06-27,22,서울시,0.16544,0.083615
2023-06-27,23,서울시,0.16104,0.083223
2023-06-27,24,서울시,0.01676,0.083198
2023-06-27,01,세종시,0,0.083042
2023-06-27,02,세종시,0,0.082979
2023-06-27,03,세종시,0,0.082664
2023-06-27,04,세종시,0,0.082636
2023-06-27,05,세종시,0,0.08256
2023-06-27,06,세종시,0.070895,0.082199
2023-06-27,07,세종시,1.438699,0.082163
2023-06-27,08,세종시,5.247722,0.081859
2023-06-27,09,세종시,7.518172,0.081355
2023-06-27,10,세종시,11.947246,0.081355
2023-06-27,11,세종시,15.844429,0.081313
2023-06-27,12,세종시,18.272541,0.081231
2023-06-27,13,세종시,19.188564,0.080753
2023-06-27,14,세종시,19.678455,0.080627
2023-06-27,15,세종시,19.161467,0.080258
2023-06-27,16,세종시,15.687617,0.080092
2023-06-27,17,세종시,13.553922,0.080049
2023-06-27,18,세종시,8.360242,0.079841
2023-06-27,19,세종시,4.20701,0.079801
2023-06-27,20,세종시,1.882613,0.07974
2023-06-27,21,세종시,1.078838,0.079574
2023-06-27,22,세종시,0.709167,0.079547
2023-06-27,23,세종시,0,0.079246
2023-06-27,24,세종시,0,0.0792
2023-06-27,01,울산시,0.0288,0
2023-06-27,02,울산시,0.00468,0
2023-06-27,03,울산시,0.00432,0
2023-06-27,04,울산시,0,0
2023-06-27,05,울산시,0,0
2023-06-27,06,울산시,0.081553,0
2023-06-27,07,울산시,1.623007,0
2023-06-27,08,울산시,6.604758,0
2023-06-27,09,울산시,13.771049,0
2023-06-27,10,울산시,18.80232,0
2023-06-27,11,울산시,20.865801,0
2023-06-27,12,울산시,21.508406,0
2023-06-27,13,울산시,24.857829,0
2023-06-27,14,울산시,25.538773,0
2023-06-27,15,울산시,18.816865,0
2023-06-27,16,울산시,12.164255,0
2023-06-27,17,울산시,9.638003,0
2023-06-27,18,울산시,6.33852,0
2023-06-27,19,울산시,2.502932,0
2023-06-27,20,울산시,0.757595,0
2023-06-27,21,울산시,0.36452,0
2023-06-27,22,울산시,0.3284,0
2023-06-27,23,울산시,0.18832,0
2023-06-27,24,울산시,0.03168,0
2023-06-27,01,인천시,0,47.724773
2023-06-27,02,인천시,0,58.557021
2023-06-27,03,인천시,0.00008,79.516015
2023-06-27,04,인천시,0,88.562988
2023-06-27,05,인천시,0,118.227194
2023-06-27,06,인천시,0.106306,132.975175
2023-06-27,07,인천시,1.805362,206.675718
2023-06-27,08,인천시,6.879257,169.051863
2023-06-27,09,인천시,14.209565,163.619387
2023-06-27,10,인천시,18.505982,164.038868
2023-06-27,11,인천시,22.942628,175.709552
2023-06-27,12,인천시,27.052648,0
2023-06-27,13,인천시,25.202897,163.604352
2023-06-27,14,인천시,22.566439,98.954726
2023-06-27,15,인천시,24.408545,146.137187
2023-06-27,16,인천시,21.804451,0
2023-06-27,17,인천시,22.613199,0
2023-06-27,18,인천시,15.40399,0
2023-06-27,19,인천시,9.882676,0
2023-06-27,20,인천시,4.188794,0
2023-06-27,21,인천시,1.423809,0
2023-06-27,22,인천시,0.643976,0
2023-06-27,23,인천시,0.06536,0
2023-06-27,24,인천시,0,0
2023-06-27,01,전라남도,0.00312,5.342466
2023-06-27,02,전라남도,0.00008,5.06784
2023-06-27,03,전라남도,0.13608,5.126798
2023-06-27,04,전라남도,0,6.44697
2023-06-27,05,전라남도,0.00004,9.933947
2023-06-27,06,전라남도,0.724686,25.388571
2023-06-27,07,전라남도,38.733327,31.146349
2023-06-27,08,전라남도,159.752377,18.628529
2023-06-27,09,전라남도,306.048779,18.212377
2023-06-27,10,전라남도,478.942345,24.198903
2023-06-27,11,전라남도,637.449128,30.212899
2023-06-27,12,전라남도,649.001682,39.596257
2023-06-27,13,전라남도,765.613416,27.171259
2023-06-27,14,전라남도,802.078664,12.98127
2023-06-27,15,전라남도,820.240652,13.05101
2023-06-27,16,전라남도,1000.679605,12.051238
2023-06-27,17,전라남도,871.120902,8.46718
2023-06-27,18,전라남도,683.77944,7.047544
2023-06-27,19,전라남도,549.653668,10.790008
2023-06-27,20,전라남도,329.686938,21.376503
2023-06-27,21,전라남도,183.011168,10.915193
2023-06-27,22,전라남도,67.701286,8.352802
2023-06-27,23,전라남도,11.14223,14.66144
2023-06-27,24,전라남도,1.807528,13.300685
2023-06-27,01,전라북도,0,14.082745
2023-06-27,02,전라북도,0,13.909709
2023-06-27,03,전라북도,0.20592,15.241095
2023-06-27,04,전라북도,0,19.334729
2023-06-27,05,전라북도,0,37.581504
2023-06-27,06,전라북도,1.150124,37.089497
2023-06-27,07,전라북도,32.8383,39.325821
2023-06-27,08,전라북도,118.760361,48.406977
2023-06-27,09,전라북도,234.718389,98.567728
2023-06-27,10,전라북도,332.61234,110.690818
2023-06-27,11,전라북도,409.996393,146.581113
2023-06-27,12,전라북도,473.745825,147.107687
2023-06-27,13,전라북도,497.236135,142.096612
2023-06-27,14,전라북도,490.724357,115.45992
2023-06-27,15,전라북도,463.569583,80.044978
2023-06-27,16,전라북도,401.52301,59.5578
2023-06-27,17,전라북도,325.38092,52.032903
2023-06-27,18,전라북도,218.03907,26.377291
2023-06-27,19,전라북도,121.485548,30.365629
2023-06-27,20,전라북도,70.643148,56.374986
2023-06-27,21,전라북도,52.549844,80.214802
2023-06-27,22,전라북도,29.117296,34.04392
2023-06-27,23,전라북도,12.197637,39.049453
2023-06-27,24,전라북도,3.700129,48.072688
2023-06-27,01,제주도,0.000424,7.667634
2023-06-27,02,제주도,0.000448,6.945392
2023-06-27,03,제주도,0.047008,6.796461
2023-06-27,04,제주도,0.0498,7.106799
2023-06-27,05,제주도,0.005752,8.210833
2023-06-27,06,제주도,0.3382,9.418333
2023-06-27,07,제주도,8.211952,10.053836
2023-06-27,08,제주도,23.708545,10.728463
2023-06-27,09,제주도,35.51445,11.252413
2023-06-27,10,제주도,40.642576,10.511675
2023-06-27,11,제주도,37.030372,9.847589
