거래일자,거래시간,지역명,태양광발전량(Mwh),풍력발전량(Mwh)
2023-10-20,13,울산시,34.765945,0
2023-10-20,14,울산시,32.329574,0
2023-10-20,15,울산시,27.016354,0
2023-10-20,16,울산시,18.832135,0
2023-10-20,17,울산시,8.258153,0
2023-10-20,18,울산시,0.831987,0
2023-10-20,19,울산시,0.196729,0
2023-10-20,20,울산시,0.38444,0
2023-10-20,21,울산시,0.39448,0
2023-10-20,22,울산시,0.36212,0
2023-10-20,23,울산시,0.17352,0
2023-10-20,24,울산시,0.0018,0
2023-10-20,1,부산시,0,0
2023-10-20,2,부산시,0,0
2023-10-20,3,부산시,0,0
2023-10-20,4,부산시,0,0
2023-10-20,5,부산시,0,0
2023-10-20,6,부산시,0,0
2023-10-20,7,부산시,0.000582,0
2023-10-20,8,부산시,0.899872,0
2023-10-20,9,부산시,7.271793,0
2023-10-20,10,부산시,30.952468,0
2023-10-20,11,부산시,57.656709,0
2023-10-20,12,부산시,75.232772,0
2023-10-20,13,부산시,76.483152,0
2023-10-20,14,부산시,70.886794,0
2023-10-20,15,부산시,60.058444,0
2023-10-20,16,부산시,41.545996,0
2023-10-20,17,부산시,19.368786,0
2023-10-20,18,부산시,3.379337,0
2023-10-20,19,부산시,2.78327,0
2023-10-20,20,부산시,2.777512,0
2023-10-20,21,부산시,2.410456,0
2023-10-20,22,부산시,0.91416,0
2023-10-20,23,부산시,0.2246,0
2023-10-20,24,부산시,0.02476,0
2023-10-21,1,경기도,0.145668,1.203696
2023-10-21,2,경기도,0.03516,0.863812
2023-10-21,3,경기도,0,0.557193
2023-10-21,4,경기도,0,0.161264
2023-10-21,5,경기도,0,0.000362
2023-10-21,6,경기도,0,0.946614
2023-10-21,7,경기도,0.013988,2.561787
2023-10-21,8,경기도,3.308017,2.368704
2023-10-21,9,경기도,34.524776,0.719542
2023-10-21,10,경기도,113.272148,0.312043
2023-10-21,11,경기도,182.305555,0.201038
2023-10-21,12,경기도,208.585692,1.728709
2023-10-21,13,경기도,215.392782,1.480304
2023-10-21,14,경기도,209.439497,1.622405
2023-10-21,15,경기도,189.610767,2.360749
2023-10-21,16,경기도,138.760405,2.211778
2023-10-21,17,경기도,69.600918,1.853815
2023-10-21,18,경기도,19.911873,1.736664
2023-10-21,19,경기도,16.625025,1.382316
2023-10-21,20,경기도,17.775405,1.254317
2023-10-21,21,경기도,16.076326,1.116556
2023-10-21,22,경기도,10.721737,1.063765
2023-10-21,23,경기도,6.112541,0.466798
2023-10-21,24,경기도,1.962544,0.566594
2023-10-21,1,강원도,1.122862,157.568378
2023-10-21,2,강원도,0.0065,147.944281
2023-10-21,3,강원도,0,175.104173
2023-10-21,4,강원도,0.0004,164.08129
2023-10-21,5,강원도,0.0146,190.692752
2023-10-21,6,강원도,0,180.073087
2023-10-21,7,강원도,0.279814,195.528052
2023-10-21,8,강원도,9.724587,238.235642
2023-10-21,9,강원도,50.900808,206.763979
2023-10-21,10,강원도,131.92538,186.722876
2023-10-21,11,강원도,249.403708,214.29477
2023-10-21,12,강원도,345.748855,227.886682
2023-10-21,13,강원도,370.99188,228.593048
2023-10-21,14,강원도,356.176102,241.066819
2023-10-21,15,강원도,320.577262,214.457392
2023-10-21,16,강원도,238.828415,174.429641
2023-10-21,17,강원도,116.983194,142.663655
2023-10-21,18,강원도,51.078686,100.231642
2023-10-21,19,강원도,63.794893,113.729421
2023-10-21,20,강원도,74.360627,123.360877
2023-10-21,21,강원도,58.045189,148.386327
2023-10-21,22,강원도,35.218589,149.472028
2023-10-21,23,강원도,13.355077,133.015065
2023-10-21,24,강원도,4.299271,130.216844
2023-10-21,1,경상남도,0.451128,39.97595
2023-10-21,2,경상남도,0.0316,45.869918
2023-10-21,3,경상남도,0.0012,34.103833
2023-10-21,4,경상남도,0.0002,33.931584
2023-10-21,5,경상남도,0.0002,39.726455
2023-10-21,6,경상남도,0.00256,38.891706
2023-10-21,7,경상남도,0.518751,33.607783
2023-10-21,8,경상남도,34.426055,14.729969
2023-10-21,9,경상남도,128.601819,6.532337
2023-10-21,10,경상남도,219.94948,11.557225
2023-10-21,11,경상남도,266.129281,11.205322
2023-10-21,12,경상남도,259.533654,22.264887
2023-10-21,13,경상남도,185.104317,32.142971
2023-10-21,14,경상남도,164.637014,40.379109
2023-10-21,15,경상남도,217.276877,43.475707
2023-10-21,16,경상남도,187.098657,39.262056
2023-10-21,17,경상남도,97.687263,27.696931
2023-10-21,18,경상남도,30.053017,15.324604
2023-10-21,19,경상남도,25.820518,21.126327
2023-10-21,20,경상남도,27.281122,21.953236
2023-10-21,21,경상남도,20.189434,20.508344
2023-10-21,22,경상남도,12.767061,20.367505
2023-10-21,23,경상남도,5.065985,13.421841
2023-10-21,24,경상남도,1.350384,9.987338
2023-10-21,1,경상북도,0.621935,239.273358
2023-10-21,2,경상북도,0.2422,216.456551
2023-10-21,3,경상북도,0.00838,178.05787
2023-10-21,4,경상북도,0.021687,231.213952
2023-10-21,5,경상북도,0,216.138621
2023-10-21,6,경상북도,0,206.192292
2023-10-21,7,경상북도,0.835828,193.952546
2023-10-21,8,경상북도,51.442017,141.349097
2023-10-21,9,경상북도,177.139065,115.122569
2023-10-21,10,경상북도,285.218613,76.079529
2023-10-21,11,경상북도,257.987207,89.768431
2023-10-21,12,경상북도,240.995634,218.33817
2023-10-21,13,경상북도,309.499009,263.461127
2023-10-21,14,경상북도,353.434176,266.897526
2023-10-21,15,경상북도,322.855613,257.314008
2023-10-21,16,경상북도,254.31378,212.435755
2023-10-21,17,경상북도,136.382376,157.852154
2023-10-21,18,경상북도,41.095464,81.357568
2023-10-21,19,경상북도,54.296335,71.620793
2023-10-21,20,경상북도,63.648577,63.580971
2023-10-21,21,경상북도,53.376178,53.285131
2023-10-21,22,경상북도,31.598128,48.057267
2023-10-21,23,경상북도,14.224711,57.837006
2023-10-21,24,경상북도,2.719275,67.049758
2023-10-21,1,전라남도,0.88131,239.277259
2023-10-21,2,전라남도,0.2473,236.546365
2023-10-21,3,전라남도,0.016256,231.445808
2023-10-21,4,전라남도,0,166.967923
2023-10-21,5,전라남도,0.000192,71.529349
2023-10-21,6,전라남도,0.00306,55.947814
2023-10-21,7,전라남도,1.656131,41.420966
2023-10-21,8,전라남도,171.313171,11.283289
2023-10-21,9,전라남도,616.542784,3.36252
2023-10-21,10,전라남도,1000.536229,4.832049
2023-10-21,11,전라남도,1176.37813,41.850348
2023-10-21,12,전라남도,1222.081326,152.773779
2023-10-21,13,전라남도,1209.849595,211.973978
2023-10-21,14,전라남도,954.84221,181.694968
2023-10-21,15,전라남도,580.779143,162.290131
2023-10-21,16,전라남도,488.764932,220.362898
2023-10-21,17,전라남도,802.103011,213.788992
2023-10-21,18,전라남도,545.677686,214.612663
2023-10-21,19,전라남도,515.773396,222.428001
2023-10-21,20,전라남도,414.723805,205.726087
2023-10-21,21,전라남도,201.351472,196.296571
2023-10-21,22,전라남도,40.621153,176.36783
2023-10-21,23,전라남도,13.05394,182.895834
2023-10-21,24,전라남도,2.635964,158.607266
2023-10-21,1,전라북도,1.095392,52.364517
2023-10-21,2,전라북도,0.567972,50.543505
2023-10-21,3,전라북도,0.143192,46.792833
2023-10-21,4,전라북도,0.033264,36.474199
2023-10-21,5,전라북도,0.018908,29.651163
2023-10-21,6,전라북도,0,25.203616
2023-10-21,7,전라북도,0.421946,11.770847
2023-10-21,8,전라북도,63.117973,8.288179
2023-10-21,9,전라북도,219.022836,3.994833
2023-10-21,10,전라북도,196.443714,13.35523
2023-10-21,11,전라북도,112.849266,45.358243
2023-10-21,12,전라북도,84.665213,55.814336
2023-10-21,13,전라북도,370.136145,43.000911
2023-10-21,14,전라북도,451.556942,23.588031
2023-10-21,15,전라북도,432.084122,49.697517
2023-10-21,16,전라북도,346.085176,47.073164
2023-10-21,17,전라북도,214.653403,48.539046
2023-10-21,18,전라북도,69.536732,43.684705
2023-10-21,19,전라북도,55.857855,39.802935
2023-10-21,20,전라북도,48.342959,44.523674
2023-10-21,21,전라북도,29.466244,40.494256
2023-10-21,22,전라북도,12.038565,37.073043
2023-10-21,23,전라북도,4.533192,24.020253
2023-10-21,24,전라북도,1.47752,14.102249
2023-10-21,1,충청남도,1.02656,0
2023-10-21,2,충청남도,0.34832,0
2023-10-21,3,충청남도,0.00504,0
2023-10-21,4,충청남도,0,0
2023-10-21,5,충청남도,0,0
2023-10-21,6,충청남도,0,0
2023-10-21,7,충청남도,0.281258,0
2023-10-21,8,충청남도,62.695714,0
2023-10-21,9,충청남도,154.347822,0
2023-10-21,10,충청남도,191.647586,0
2023-10-21,11,충청남도,494.711411,0
2023-10-21,12,충청남도,652.014594,0
2023-10-21,13,충청남도,667.286861,0
2023-10-21,14,충청남도,692.820534,0
2023-10-21,15,충청남도,650.443732,0
2023-10-21,16,충청남도,505.870836,0
2023-10-21,17,충청남도,307.966011,0
2023-10-21,18,충청남도,126.722726,0
2023-10-21,19,충청남도,106.161142,0
2023-10-21,20,충청남도,99.640679,0
2023-10-21,21,충청남도,55.606051,0
2023-10-21,22,충청남도,21.220306,0
2023-10-21,23,충청남도,10.566061,0
2023-10-21,24,충청남도,2.404532,0
2023-10-21,1,충청북도,0.46744,
2023-10-21,2,충청북도,0,
2023-10-21,3,충청북도,0,
2023-10-21,4,충청북도,0.246,
2023-10-21,5,충청북도,0.2646,
2023-10-21,6,충청북도,0.2644,
2023-10-21,7,충청북도,0.327612,
2023-10-21,8,충청북도,10.882976,
2023-10-21,9,충청북도,34.725445,
2023-10-21,10,충청북도,43.496818,
2023-10-21,11,충청북도,80.626448,
2023-10-21,12,충청북도,152.217998,
2023-10-21,13,충청북도,176.958176,
2023-10-21,14,충청북도,165.097815,
2023-10-21,15,충청북도,148.05226,
2023-10-21,16,충청북도,121.043297,
2023-10-21,17,충청북도,84.172304,
2023-10-21,18,충청북도,44.63685,
2023-10-21,19,충청북도,42.071929,
2023-10-21,20,충청북도,37.26939,
2023-10-21,21,충청북도,18.454298,
2023-10-21,22,충청북도,7.876113,
2023-10-21,23,충청북도,4.166206,
2023-10-21,24,충청북도,1.408576,
2023-10-21,1,제주도,0.000344,171.043144
2023-10-21,2,제주도,0.000712,150.670573
2023-10-21,3,제주도,0.00024,150.252283
2023-10-21,4,제주도,0.000336,138.308485
2023-10-21,5,제주도,0.000384,135.42243
2023-10-21,6,제주도,0.000312,132.261293
2023-10-21,7,제주도,0.59574,117.746433
2023-10-21,8,제주도,36.05507,95.394673
2023-10-21,9,제주도,135.770075,72.375212
2023-10-21,10,제주도,229.715471,57.725775
2023-10-21,11,제주도,290.247784,30.250944
2023-10-21,12,제주도,317.551137,7.407222
2023-10-21,13,제주도,314.471971,7.225613
2023-10-21,14,제주도,297.310871,13.956384
2023-10-21,15,제주도,264.73677,51.497691
2023-10-21,16,제주도,196.908567,95.498621
2023-10-21,17,제주도,99.94853,103.149968
2023-10-21,18,제주도,16.80733,88.31539
2023-10-21,19,제주도,3.042025,97.672837
2023-10-21,20,제주도,7.669535,100.74612
2023-10-21,21,제주도,6.661198,97.201721
2023-10-21,22,제주도,4.389941,73.54463
2023-10-21,23,제주도,1.990983,57.543757
2023-10-21,24,제주도,0.485796,50.656972
2023-10-21,1,서울시,0,
2023-10-21,2,서울시,0,
2023-10-21,3,서울시,0,
2023-10-21,4,서울시,0,
2023-10-21,5,서울시,0,
2023-10-21,6,서울시,0,
2023-10-21,7,서울시,0.000083,
2023-10-21,8,서울시,0.116278,
2023-10-21,9,서울시,1.671107,
2023-10-21,10,서울시,8.419547,
2023-10-21,11,서울시,10.749948,
2023-10-21,12,서울시,12.100352,
2023-10-21,13,서울시,12.687218,
2023-10-21,14,서울시,11.775227,
2023-10-21,15,서울시,10.223241,
2023-10-21,16,서울시,7.605743,
2023-10-21,17,서울시,3.58719,
2023-10-21,18,서울시,0.309861,
2023-10-21,19,서울시,0.069902,
2023-10-21,20,서울시,0.10472,
2023-10-21,21,서울시,0.10772,
2023-10-21,22,서울시,0.10772,
2023-10-21,23,서울시,0.08744,
2023-10-21,24,서울시,0.00912,
2023-10-21,1,인천시,0,12.315733
2023-10-21,2,인천시,0,8.231057
2023-10-21,3,인천시,0,8.302811
2023-10-21,4,인천시,0,11.612598
2023-10-21,5,인천시,0,8.45704
2023-10-21,6,인천시,0,8.058325
2023-10-21,7,인천시,0.000044,16.315424
2023-10-21,8,인천시,0.223646,19.059139
2023-10-21,9,인천시,6.660149,16.725328
2023-10-21,10,인천시,20.962446,3.495728
2023-10-21,11,인천시,27.013578,7.448362
2023-10-21,12,인천시,30.776191,13.804514
2023-10-21,13,인천시,31.04501,7.380624
2023-10-21,14,인천시,32.397884,10.67474
2023-10-21,15,인천시,30.074315,13.472985
2023-10-21,16,인천시,23.31708,12.321578
2023-10-21,17,인천시,16.210942,11.210889
2023-10-21,18,인천시,7.502942,10.830995
2023-10-21,19,인천시,5.07527,16.346383
2023-10-21,20,인천시,3.014446,15.198619
2023-10-21,21,인천시,2.109519,7.523166
2023-10-21,22,인천시,0.966658,2.768568
2023-10-21,23,인천시,0.05712,0.888663
2023-10-21,24,인천시,0,0.88214
2023-10-21,1,대전시,0,
2023-10-21,2,대전시,0,
2023-10-21,3,대전시,0,
2023-10-21,4,대전시,0,
2023-10-21,5,대전시,0,
2023-10-21,6,대전시,0,
2023-10-21,7,대전시,0.001882,
2023-10-21,8,대전시,0.75173,
2023-10-21,9,대전시,3.212346,
2023-10-21,10,대전시,5.330488,
2023-10-21,11,대전시,6.554508,
2023-10-21,12,대전시,4.05934,
2023-10-21,13,대전시,5.727808,
2023-10-21,14,대전시,7.220275,
2023-10-21,15,대전시,5.654577,
2023-10-21,16,대전시,5.415849,
2023-10-21,17,대전시,2.689892,
2023-10-21,18,대전시,0.277175,
2023-10-21,19,대전시,0,
2023-10-21,20,대전시,0,
2023-10-21,21,대전시,0,
2023-10-21,22,대전시,0,
2023-10-21,23,대전시,0,
2023-10-21,24,대전시,0,
2023-10-21,1,광주시,0,
2023-10-21,2,광주시,0,
2023-10-21,3,광주시,0,
2023-10-21,4,광주시,0,
2023-10-21,5,광주시,0,
2023-10-21,6,광주시,0,
2023-10-21,7,광주시,0.025384,
2023-10-21,8,광주시,3.712049,
2023-10-21,9,광주시,16.590494,
2023-10-21,10,광주시,29.819165,
2023-10-21,11,광주시,36.970102,
2023-10-21,12,광주시,30.091787,
2023-10-21,13,광주시,13.434682,
2023-10-21,14,광주시,6.350707,
2023-10-21,15,광주시,20.953129,
2023-10-21,16,광주시,24.429915,
2023-10-21,17,광주시,14.660176,
2023-10-21,18,광주시,3.67025,
2023-10-21,19,광주시,2.3566,
2023-10-21,20,광주시,1.2738,
2023-10-21,21,광주시,0.93268,
2023-10-21,22,광주시,0.21954,
2023-10-21,23,광주시,0.0004,
2023-10-21,24,광주시,0,
2023-10-21,1,대구시,0,
2023-10-21,2,대구시,0,
2023-10-21,3,대구시,0,
2023-10-21,4,대구시,0,
2023-10-21,5,대구시,0,
2023-10-21,6,대구시,0,
2023-10-21,7,대구시,0.037385,
2023-10-21,8,대구시,4.151856,
2023-10-21,9,대구시,15.343561,
2023-10-21,10,대구시,25.458686,
2023-10-21,11,대구시,31.715543,
2023-10-21,12,대구시,21.117941,
2023-10-21,13,대구시,26.612399,
2023-10-21,14,대구시,27.519266,
2023-10-21,15,대구시,23.596803,
2023-10-21,16,대구시,17.988203,
2023-10-21,17,대구시,10.013693,
2023-10-21,18,대구시,4.024765,
2023-10-21,19,대구시,3.35734,
2023-10-21,20,대구시,1.365972,
2023-10-21,21,대구시,0.70582,
2023-10-21,22,대구시,0.275664,
2023-10-21,23,대구시,0,
2023-10-21,24,대구시,0,
2023-10-21,1,세종시,0,
2023-10-21,2,세종시,0,
2023-10-21,3,세종시,0,
2023-10-21,4,세종시,0,
2023-10-21,5,세종시,0,
2023-10-21,6,세종시,0,
2023-10-21,7,세종시,0.016076,
2023-10-21,8,세종시,1.65219,
2023-10-21,9,세종시,5.372917,
2023-10-21,10,세종시,8.459573,
2023-10-21,11,세종시,10.637834,
2023-10-21,12,세종시,11.72061,
2023-10-21,13,세종시,18.539291,
2023-10-21,14,세종시,14.669173,
2023-10-21,15,세종시,13.804218,
2023-10-21,16,세종시,12.507004,
2023-10-21,17,세종시,6.968383,
2023-10-21,18,세종시,2.238933,
2023-10-21,19,세종시,1.634349,
2023-10-21,20,세종시,1.636315,
2023-10-21,21,세종시,0.859667,
2023-10-21,22,세종시,0.227313,
2023-10-21,23,세종시,0,
2023-10-21,24,세종시,0,
2023-10-21,1,울산시,0,0
2023-10-21,2,울산시,0,0
2023-10-21,3,울산시,0,0
2023-10-21,4,울산시,0,0
2023-10-21,5,울산시,0,0
2023-10-21,6,울산시,0,0
2023-10-21,7,울산시,0.095257,0
2023-10-21,8,울산시,4.45974,0
2023-10-21,9,울산시,15.447865,0
2023-10-21,10,울산시,24.561784,0
2023-10-21,11,울산시,29.769802,0
2023-10-21,12,울산시,32.076164,0
2023-10-21,13,울산시,24.91804,0
2023-10-21,14,울산시,28.628077,0
2023-10-21,15,울산시,24.04829,0
2023-10-21,16,울산시,16.25071,0
2023-10-21,17,울산시,6.428776,0
2023-10-21,18,울산시,0.813886,0
2023-10-21,19,울산시,0.1964,0
2023-10-21,20,울산시,0.38512,0
2023-10-21,21,울산시,0.39416,0
2023-10-21,22,울산시,0.36152,0
2023-10-21,23,울산시,0.16936,0
2023-10-21,24,울산시,0.00072,0
2023-10-21,1,부산시,0,0
2023-10-21,2,부산시,0,0
2023-10-21,3,부산시,0,0
2023-10-21,4,부산시,0,0
2023-10-21,5,부산시,0,0
2023-10-21,6,부산시,0,0
2023-10-21,7,부산시,0.229377,0
2023-10-21,8,부산시,11.485417,0
2023-10-21,9,부산시,35.241915,0
2023-10-21,10,부산시,54.449182,0
2023-10-21,11,부산시,66.537112,0
2023-10-21,12,부산시,74.099977,0
2023-10-21,13,부산시,73.994476,0
2023-10-21,14,부산시,52.802784,0
2023-10-21,15,부산시,56.112388,0
2023-10-21,16,부산시,40.829017,0
2023-10-21,17,부산시,18.361981,0
2023-10-21,18,부산시,3.37312,0
2023-10-21,19,부산시,2.325599,0
2023-10-21,20,부산시,2.63386,0
2023-10-21,21,부산시,2.230464,0
2023-10-21,22,부산시,0.92298,0
2023-10-21,23,부산시,0.53194,0
2023-10-21,24,부산시,0.02436,0
2023-10-22,1,경기도,0.148718,0.313489
2023-10-22,2,경기도,0.03112,0.10992
2023-10-22,3,경기도,0,0.001808
2023-10-22,4,경기도,0,0
2023-10-22,5,경기도,0,0
2023-10-22,6,경기도,0,0
2023-10-22,7,경기도,0.078995,0
2023-10-22,8,경기도,17.440529,0
2023-10-22,9,경기도,81.22355,0.02748
2023-10-22,10,경기도,148.344228,0.001446
2023-10-22,11,경기도,182.481279,0.011571
2023-10-22,12,경기도,199.043904,0.002531
2023-10-22,13,경기도,191.988743,0.000723
2023-10-22,14,경기도,172.926053,0.036519
2023-10-22,15,경기도,133.215591,0.067254
2023-10-22,16,경기도,79.777562,0.029649
2023-10-22,17,경기도,43.256984,0.181151
2023-10-22,18,경기도,17.634868,0.235388
2023-10-22,19,경기도,15.865771,0.331929
2023-10-22,20,경기도,17.798092,0.322528
2023-10-22,21,경기도,15.918303,0.296856
2023-10-22,22,경기도,10.858993,0.040497
2023-10-22,23,경기도,5.742575,0.063999
2023-10-22,24,경기도,1.397287,0.056045
2023-10-22,1,강원도,0.834846,133.856825
2023-10-22,2,강원도,0.0036,154.126069
2023-10-22,3,강원도,0.08384,172.46518
2023-10-22,4,강원도,0.00064,200.916188
2023-10-22,5,강원도,0.0146,219.098576
2023-10-22,6,강원도,0,258.022487
2023-10-22,7,강원도,0.450572,261.29352
2023-10-22,8,강원도,35.165645,245.972623
2023-10-22,9,강원도,138.405395,216.750146
2023-10-22,10,강원도,261.763125,195.631674
2023-10-22,11,강원도,317.876668,175.451792
2023-10-22,12,강원도,353.756604,180.078699
2023-10-22,13,강원도,374.797661,232.301916
2023-10-22,14,강원도,375.563158,273.979558
2023-10-22,15,강원도,307.676278,294.823729
2023-10-22,16,강원도,187.185082,291.215874
2023-10-22,17,강원도,85.318284,313.780637
2023-10-22,18,강원도,49.237752,318.316926
2023-10-22,19,강원도,62.956093,324.012266
2023-10-22,20,강원도,74.981279,315.628382
2023-10-22,21,강원도,58.393294,275.274472
2023-10-22,22,강원도,34.640694,234.603489
2023-10-22,23,강원도,13.030694,190.678809
2023-10-22,24,강원도,4.106919,144.449655
2023-10-22,1,경상남도,0.15784,10.900232
2023-10-22,2,경상남도,0.0006,14.5915
2023-10-22,3,경상남도,0,12.174177
2023-10-22,4,경상남도,0,10.924927
2023-10-22,5,경상남도,0,16.286319
2023-10-22,6,경상남도,0,14.101559
2023-10-22,7,경상남도,0.692854,16.233198
2023-10-22,8,경상남도,34.974504,28.088682
2023-10-22,9,경상남도,120.463684,31.685072
2023-10-22,10,경상남도,190.571235,23.397058
2023-10-22,11,경상남도,220.186359,14.313208
2023-10-22,12,경상남도,214.966809,9.38709
2023-10-22,13,경상남도,177.190947,14.63825
2023-10-22,14,경상남도,153.036212,13.623716
2023-10-22,15,경상남도,137.251085,13.097101
2023-10-22,16,경상남도,105.558664,18.554703
2023-10-22,17,경상남도,63.53136,26.394114
2023-10-22,18,경상남도,28.383441,27.787358
2023-10-22,19,경상남도,26.107957,33.190882
2023-10-22,20,경상남도,25.108887,33.413146
2023-10-22,21,경상남도,16.567369,31.386268
2023-10-22,22,경상남도,9.190462,43.182076
2023-10-22,23,경상남도,3.052908,37.055856
2023-10-22,24,경상남도,0.869816,23.822899
2023-10-22,1,경상북도,0.4384,104.911035
2023-10-22,2,경상북도,0.2127,135.977711
2023-10-22,3,경상북도,0.012187,169.154031
2023-10-22,4,경상북도,0.012655,196.534101
2023-10-22,5,경상북도,0,218.520267
2023-10-22,6,경상북도,0,226.40399
2023-10-22,7,경상북도,0.827735,233.034706
2023-10-22,8,경상북도,52.665432,246.497721
2023-10-22,9,경상북도,203.951541,236.193613
2023-10-22,10,경상북도,352.018481,208.058783
2023-10-22,11,경상북도,411.672023,164.738422
2023-10-22,12,경상북도,451.054217,169.732975
2023-10-22,13,경상북도,454.591636,180.710724
2023-10-22,14,경상북도,405.778052,203.237083
2023-10-22,15,경상북도,296.366679,247.166652
2023-10-22,16,경상북도,172.933158,252.632558
2023-10-22,17,경상북도,86.1538,270.884517
2023-10-22,18,경상북도,35.214528,301.73328
2023-10-22,19,경상북도,54.125502,319.048178
2023-10-22,20,경상북도,64.756362,297.818296
2023-10-22,21,경상북도,57.971435,307.318537
2023-10-22,22,경상북도,38.781439,283.246633
2023-10-22,23,경상북도,19.726842,237.207019
2023-10-22,24,경상북도,5.00588,196.100958
2023-10-22,1,전라남도,0.638392,133.132873
2023-10-22,2,전라남도,0.41076,129.085313
2023-10-22,3,전라남도,0.21776,95.95438
2023-10-22,4,전라남도,0.0076,72.340337
2023-10-22,5,전라남도,0,58.236148
2023-10-22,6,전라남도,0.00258,51.992888
2023-10-22,7,전라남도,2.294029,49.708505
2023-10-22,8,전라남도,170.287128,36.245589
2023-10-22,9,전라남도,502.02978,16.933315
2023-10-22,10,전라남도,791.804888,10.636855
2023-10-22,11,전라남도,908.718814,5.427362
2023-10-22,12,전라남도,1005.033732,4.242608
2023-10-22,13,전라남도,949.364884,5.456528
2023-10-22,14,전라남도,889.22454,9.349106
2023-10-22,15,전라남도,791.631337,8.192248
2023-10-22,16,전라남도,744.719686,11.160876
2023-10-22,17,전라남도,702.804971,8.677838
2023-10-22,18,전라남도,536.456207,13.133166
2023-10-22,19,전라남도,514.624463,26.72244
2023-10-22,20,전라남도,414.886487,25.378952
2023-10-22,21,전라남도,165.254016,18.709108
2023-10-22,22,전라남도,36.237976,10.034193
2023-10-22,23,전라남도,11.509768,9.317979
2023-10-22,24,전라남도,2.073939,12.114388
2023-10-22,1,전라북도,0.643924,12.668713
2023-10-22,2,전라북도,0.427868,12.760967
2023-10-22,3,전라북도,0.031764,8.269129
2023-10-22,4,전라북도,0,6.10512
2023-10-22,5,전라북도,0,6.4236
2023-10-22,6,전라북도,0,3.024
2023-10-22,7,전라북도,0.374835,1.68
2023-10-22,8,전라북도,60.332323,0.04339
2023-10-22,9,전라북도,205.680513,0.04339
2023-10-22,10,전라북도,328.032064,0.003616
2023-10-22,11,전라북도,396.135866,0.027118
2023-10-22,12,전라북도,413.24994,0.012655
2023-10-22,13,전라북도,286.455227,0.003616
2023-10-22,14,전라북도,253.414372,0.354079
2023-10-22,15,전라북도,205.736233,0.770222
2023-10-22,16,전라북도,152.966691,3.930717
2023-10-22,17,전라북도,162.770845,2.273757
2023-10-22,18,전라북도,64.595405,5.693051
2023-10-22,19,전라북도,56.643789,8.804135
2023-10-22,20,전라북도,50.654989,11.507335
2023-10-22,21,전라북도,27.820283,9.169141
2023-10-22,22,전라북도,12.806709,5.770517
2023-10-22,23,전라북도,4.701756,5.036354
2023-10-22,24,전라북도,1.301528,4.919286
2023-10-22,1,충청남도,0.31048,0
2023-10-22,2,충청남도,0.07664,0
2023-10-22,3,충청남도,0,0
2023-10-22,4,충청남도,0,0
2023-10-22,5,충청남도,0,0
2023-10-22,6,충청남도,0,0
2023-10-22,7,충청남도,0.18248,0
2023-10-22,8,충청남도,68.270944,0
2023-10-22,9,충청남도,276.673754,0
2023-10-22,10,충청남도,471.930757,0
2023-10-22,11,충청남도,584.24457,0
2023-10-22,12,충청남도,629.91497,0
2023-10-22,13,충청남도,607.275707,0
2023-10-22,14,충청남도,491.635228,0
2023-10-22,15,충청남도,386.534829,0
2023-10-22,16,충청남도,272.960833,0
2023-10-22,17,충청남도,214.132857,0
2023-10-22,18,충청남도,126.464433,0
2023-10-22,19,충청남도,107.607054,0
2023-10-22,20,충청남도,93.777954,0
2023-10-22,21,충청남도,53.335291,0
2023-10-22,22,충청남도,22.745077,0
2023-10-22,23,충청남도,9.1525,0
2023-10-22,24,충청남도,2.384,0
2023-10-22,1,충청북도,0.47284,
2023-10-22,2,충청북도,0,
2023-10-22,3,충청북도,0,
2023-10-22,4,충청북도,0.246,
2023-10-22,5,충청북도,0.2644,
2023-10-22,6,충청북도,0.2644,
2023-10-22,7,충청북도,0.334132,
2023-10-22,8,충청북도,15.854523,
2023-10-22,9,충청북도,70.175017,
2023-10-22,10,충청북도,133.638761,
2023-10-22,11,충청북도,165.266928,
2023-10-22,12,충청북도,184.90838,
2023-10-22,13,충청북도,186.446487,
2023-10-22,14,충청북도,159.339931,
2023-10-22,15,충청북도,122.34134,
2023-10-22,16,충청북도,63.834059,
2023-10-22,17,충청북도,57.092417,
2023-10-22,18,충청북도,42.543997,
2023-10-22,19,충청북도,42.744352,
2023-10-22,20,충청북도,39.977205,
2023-10-22,21,충청북도,21.991389,
2023-10-22,22,충청북도,9.48182,
2023-10-22,23,충청북도,5.221229,
2023-10-22,24,충청북도,1.834664,
2023-10-22,1,제주도,0.000368,53.569611
2023-10-22,2,제주도,0.001252,49.22178
2023-10-22,3,제주도,0.000544,50.419167
2023-10-22,4,제주도,0.000516,51.01933
2023-10-22,5,제주도,0.000512,42.041345
2023-10-22,6,제주도,0.00024,44.862319
2023-10-22,7,제주도,0.392055,38.200502
2023-10-22,8,제주도,33.771938,29.121046
2023-10-22,9,제주도,133.645842,22.233222
2023-10-22,10,제주도,219.704164,23.485002
2023-10-22,11,제주도,237.166705,16.62972
2023-10-22,12,제주도,270.207966,11.212237
2023-10-22,13,제주도,288.86173,7.35155
2023-10-22,14,제주도,253.158605,12.891663
2023-10-22,15,제주도,208.562916,12.329287
2023-10-22,16,제주도,128.177015,9.158691
2023-10-22,17,제주도,48.495968,7.263221
2023-10-22,18,제주도,13.528177,12.374067
